location,walk,age,total_floors,floor,layout,area,rent
Koto,8,9.0,8.0,3.0,1K,25.95,145000.0
Koto,9,10.0,8.0,3.0,1K,25.66,120500.0
Koto,9,10.0,8.0,3.0,1K,25.65,121500.0
Koto,4,0.0,4.0,2.0,1K,28.76,144000.0
Koto,4,0.0,4.0,1.0,1K,29.61,145000.0
Koto,10,4.0,13.0,4.0,1DK,25.57,131000.0
Koto,10,4.0,13.0,7.0,1DK,25.57,134000.0
Koto,9,10.0,10.0,3.0,1K,25.51,101000.0
Koto,9,10.0,10.0,3.0,1K,25.51,109500.0
Koto,10,8.0,6.0,6.0,1K,25.97,110000.0
Koto,3,16.0,11.0,8.0,1K,20.58,108000.0
Koto,9,12.0,1.0,3.0,1LDK,26.52,154000.0
Koto,9,12.0,1.0,2.0,1DK,27.06,156000.0
Koto,9,2.0,14.0,3.0,1K,25.65,115000.0
Koto,9,2.0,14.0,6.0,1K,25.65,119000.0
Koto,10,14.0,9.0,1.0,1K,26.24,100000.0
Koto,10,14.0,9.0,5.0,1K,25.18,101000.0
Koto,11,13.0,10.0,9.0,1K,25.35,99000.0
Koto,11,13.0,10.0,7.0,1K,25.35,102000.0
Koto,10,1.0,7.0,2.0,1K,26.29,148000.0
Koto,10,1.0,7.0,3.0,1K,26.29,148500.0
Koto,2,6.0,7.0,7.0,1K,25.42,140000.0
Koto,2,6.0,7.0,7.0,1K,25.41,140000.0
Koto,2,0.0,15.0,4.0,1DK,30.15,164000.0
Koto,2,0.0,15.0,2.0,1DK,30.15,164000.0
Koto,9,6.0,7.0,3.0,1K,25.34,134000.0
Koto,3,4.0,5.0,3.0,1R,18.97,89000.0
Koto,7,20.0,15.0,2.0,1K,24.64,97000.0
Koto,7,20.0,15.0,3.0,1K,21.96,97500.0
Koto,4,19.0,9.0,6.0,1K,20.01,109000.0
Koto,4,19.0,9.0,6.0,1K,20.01,111000.0
Koto,5,19.0,1.0,5.0,1K,28.48,141000.0
Koto,5,19.0,1.0,8.0,1DK,35.29,170000.0
Koto,2,6.0,11.0,2.0,1R,25.0,131000.0
Koto,2,6.0,11.0,4.0,1K,25.01,133000.0
Koto,9,4.0,7.0,6.0,1R,28.59,137000.0
Koto,9,4.0,7.0,6.0,1K,26.77,141000.0
Koto,3,22.0,11.0,2.0,1LDK,40.11,174000.0
Koto,2,13.0,1.0,2.0,1K,25.67,112000.0
Koto,2,13.0,1.0,3.0,1K,25.67,129000.0
Koto,2,13.0,1.0,2.0,1K,25.67,112000.0
Koto,2,13.0,1.0,9.0,1K,25.67,114000.0
Koto,7,21.0,4.0,3.0,1K,20.01,90000.0
Koto,2,7.0,15.0,3.0,1K,25.08,151000.0
Koto,2,7.0,15.0,6.0,1K,25.08,152000.0
Koto,1,29.0,8.0,2.0,1LDK,34.6,132000.0
Koto,8,19.0,1.0,9.0,1K,35.61,178000.0
Koto,8,19.0,1.0,20.0,1K,35.61,183000.0
Koto,5,19.0,9.0,5.0,1K,25.67,133000.0
Koto,5,19.0,9.0,3.0,1K,25.67,135000.0
Koto,1,10.0,15.0,5.0,1K,25.23,131000.0
Koto,1,10.0,15.0,14.0,1K,25.44,140000.0
Koto,9,40.0,6.0,1.0,1LDK,35.6,100000.0
Koto,9,8.0,8.0,6.0,1R,25.6,128000.0
Koto,9,8.0,8.0,2.0,1K,25.66,130000.0
Koto,2,10.0,8.0,8.0,1K,25.78,159000.0
Koto,14,2.0,13.0,10.0,1LDK,34.92,159000.0
Koto,14,2.0,13.0,2.0,1LDK,34.92,166000.0
Koto,10,13.0,4.0,1.0,1K,26.42,112000.0
Koto,10,6.0,4.0,4.0,1R,26.79,138000.0
Koto,9,7.0,6.0,3.0,1K,25.81,154000.0
Koto,9,7.0,6.0,5.0,1K,25.81,155000.0
Koto,7,24.0,8.0,8.0,1K,21.24,102000.0
Koto,7,24.0,8.0,6.0,1K,21.04,102000.0
Koto,9,19.0,1.0,9.0,1LDK,47.59,223000.0
Koto,9,19.0,1.0,3.0,1LDK,52.96,237000.0
Koto,2,13.0,13.0,8.0,1K,25.12,148000.0
Koto,2,13.0,13.0,7.0,1K,25.12,149000.0
Koto,3,7.0,8.0,4.0,1R,25.79,145000.0
Koto,1,17.0,10.0,2.0,1K,20.64,110000.0
Koto,1,17.0,10.0,3.0,1K,20.28,112000.0
Koto,1,2.0,11.0,8.0,1K,26.16,114500.0
Koto,11,12.0,3.0,1.0,1K,25.92,92000.0
Koto,2,14.0,14.0,8.0,1K,25.7,105000.0
Koto,2,14.0,14.0,14.0,1K,25.5,105000.0
Koto,5,23.0,9.0,4.0,1K,33.82,130200.0
Koto,5,23.0,9.0,7.0,1K,33.82,132250.0
Koto,1,18.0,1.0,3.0,1K,23.57,107000.0
Koto,1,18.0,1.0,5.0,1K,23.57,110000.0
Koto,1,18.0,12.0,5.0,1K,23.57,110000.0
Koto,10,11.0,9.0,1.0,1K,25.75,95000.0
Koto,10,11.0,9.0,8.0,1K,25.5,98000.0
Koto,2,19.0,14.0,2.0,1K,23.43,117000.0
Koto,2,19.0,14.0,3.0,1K,25.0,120000.0
Koto,1,16.0,9.0,4.0,1DK,35.53,169000.0
Koto,1,16.0,9.0,4.0,2LDK,55.8,274000.0
Koto,1,20.0,1.0,7.0,1LDK,45.88,217000.0
Koto,1,20.0,1.0,15.0,1LDK,45.88,222000.0
Koto,2,17.0,12.0,2.0,1K,22.47,88000.0
Koto,7,23.0,7.0,3.0,1K,28.7,140000.0
Koto,14,9.0,5.0,4.0,1LDK,40.58,159500.0
Koto,10,3.0,12.0,3.0,1R,25.56,119000.0
Koto,3,1.0,10.0,2.0,1DK,25.77,166000.0
Koto,3,1.0,10.0,2.0,1DK,25.77,168000.0
Koto,9,24.0,35.0,6.0,2DK,47.08,189310.0
Koto,10,30.0,5.0,2.0,2DK,45.23,122000.0
Koto,10,2.0,9.0,2.0,1R,25.56,150000.0
Koto,10,2.0,9.0,1.0,1LDK,29.02,168000.0
Koto,4,5.0,12.0,9.0,1R,25.73,136000.0
Koto,4,5.0,12.0,2.0,1R,25.02,137000.0
Koto,1,7.0,15.0,7.0,1K,26.43,134000.0
Koto,1,7.0,15.0,9.0,1K,26.06,184500.0
Koto,4,23.0,12.0,5.0,1LDK,58.76,250000.0
Koto,4,23.0,12.0,4.0,1LDK,58.76,269000.0
Koto,16,20.0,8.0,7.0,2LDK,54.86,159000.0
Koto,7,24.0,9.0,7.0,1K,20.17,100000.0
Koto,2,19.0,13.0,4.0,1K,22.63,134000.0
Koto,2,19.0,13.0,8.0,1K,24.4,142000.0
Koto,8,42.0,4.0,4.0,2K,35.46,85000.0
Koto,3,19.0,11.0,9.0,1R,30.53,138000.0
Koto,3,19.0,11.0,7.0,1R,33.25,149000.0
Koto,9,23.0,10.0,3.0,1K,27.01,121000.0
Koto,9,23.0,10.0,8.0,1K,26.65,122000.0
Koto,10,20.0,14.0,2.0,1K,23.41,129000.0
Koto,10,20.0,14.0,10.0,1K,25.58,134000.0
Koto,7,18.0,8.0,7.0,1K,32.02,137000.0
Koto,7,18.0,8.0,4.0,1LDK,39.42,159000.0
Koto,2,30.0,6.0,4.0,1K,18.48,102000.0
Koto,2,30.0,6.0,5.0,1R,18.47,103000.0
Koto,10,21.0,8.0,2.0,1K,31.12,142000.0
Koto,10,21.0,8.0,1.0,1K,38.72,169000.0
Koto,13,7.0,15.0,3.0,1K,25.38,115000.0
Koto,13,7.0,15.0,4.0,1K,25.24,120000.0
Koto,18,18.0,8.0,2.0,1LDK,38.27,144000.0
Koto,18,18.0,8.0,7.0,2LDK,55.8,200000.0
Koto,10,19.0,8.0,3.0,1K,32.14,137000.0
Koto,10,19.0,8.0,3.0,1K,32.08,148000.0
Koto,1,35.0,8.0,6.0,1K,22.44,82000.0
Koto,8,34.0,1.0,3.0,1R,19.6,105000.0
Koto,2,5.0,4.0,3.0,1K,26.22,94100.0
Koto,2,5.0,4.0,3.0,1K,27.49,97600.0
Koto,16,17.0,10.0,9.0,1K,25.05,91800.0
Koto,18,17.0,8.0,4.0,1K,25.7,88000.0
Koto,5,2.0,8.0,3.0,1K,26.22,134500.0
Koto,5,2.0,8.0,6.0,1R,25.6,142000.0
Koto,17,54.0,4.0,3.0,1K,30.0,70000.0
Koto,7,7.0,10.0,3.0,1LDK,41.86,177000.0
Koto,5,5.0,14.0,4.0,1DK,26.55,139000.0
Koto,5,5.0,14.0,8.0,1LDK,28.05,143000.0
Koto,6,6.0,4.0,1.0,2LDK,50.63,193000.0
Koto,6,0.0,4.0,1.0,1LDK,30.07,130000.0
Koto,6,0.0,4.0,1.0,1LDK,29.57,130000.0
Koto,7,2.0,8.0,2.0,1DK,25.1,145000.0
Koto,7,2.0,8.0,5.0,1DK,25.1,146000.0
Koto,5,2.0,5.0,1.0,1LDK,26.77,132000.0
Koto,5,2.0,5.0,5.0,1LDK,26.77,134000.0
Koto,7,0.0,11.0,2.0,1LDK,36.66,200000.0
Koto,7,0.0,11.0,2.0,1LDK,36.63,200000.0
Koto,6,4.0,4.0,4.0,1LDK,30.8,151600.0
Koto,5,11.0,8.0,6.0,1LDK,33.3,159000.0
Koto,5,0.0,14.0,2.0,1LDK,29.18,150000.0
Koto,5,0.0,14.0,2.0,1LDK,29.18,152000.0
Koto,7,3.0,10.0,5.0,1LDK,39.84,180500.0
Koto,7,3.0,10.0,5.0,2LDK,53.28,209500.0
Koto,4,0.0,13.0,2.0,1LDK,27.28,156000.0
Koto,4,0.0,13.0,3.0,1LDK,27.28,158000.0
Koto,5,0.0,11.0,6.0,1LDK,32.0,181000.0
Koto,5,0.0,11.0,8.0,1LDK,32.0,182000.0
Koto,8,4.0,9.0,5.0,1DK,25.65,159000.0
Koto,8,4.0,9.0,3.0,1LDK,30.13,170000.0
Koto,5,6.0,10.0,5.0,1K,25.14,120000.0
Koto,5,6.0,10.0,6.0,1K,25.2,121000.0
Koto,4,10.0,11.0,10.0,1K,26.79,104400.0
Koto,4,10.0,11.0,10.0,1LDK,39.71,156100.0
Koto,5,10.0,31.0,4.0,1LDK,62.1,315000.0
Koto,5,10.0,31.0,13.0,2LDK,58.31,330000.0
Koto,7,4.0,8.0,4.0,2LDK,52.49,220000.0
Koto,7,4.0,8.0,7.0,1LDK,56.86,227000.0
Koto,5,19.0,1.0,5.0,1K,28.48,141000.0
Koto,5,19.0,1.0,8.0,1DK,35.29,170000.0
Koto,5,12.0,8.0,3.0,2LDK,52.51,223000.0
Koto,7,0.0,6.0,1.0,1DK,25.75,138000.0
Koto,7,0.0,6.0,4.0,1K,25.15,143000.0
Koto,9,4.0,14.0,2.0,1R,25.71,126000.0
Koto,9,4.0,14.0,4.0,1R,25.71,128000.0
Koto,6,4.0,12.0,2.0,1R,25.71,129000.0
Koto,6,4.0,12.0,1.0,1R,25.71,133000.0
Koto,9,0.0,15.0,8.0,1LDK,39.84,182000.0
Koto,9,0.0,15.0,8.0,1K,39.84,182000.0
Koto,3,2.0,15.0,6.0,2DK,36.92,199000.0
Koto,3,2.0,15.0,12.0,2DK,36.92,202000.0
Koto,3,8.0,12.0,3.0,1LDK,38.19,165000.0
Koto,3,8.0,12.0,9.0,1LDK,38.19,168000.0
Koto,5,3.0,8.0,3.0,1LDK,35.65,181000.0
Koto,5,3.0,8.0,5.0,1LDK,35.65,183000.0
Koto,4,1.0,4.0,2.0,1LDK,38.22,168000.0
Koto,4,1.0,4.0,3.0,1LDK,38.22,169000.0
Koto,7,8.0,5.0,3.0,1LDK,43.93,187000.0
Koto,7,8.0,5.0,4.0,1LDK,43.93,188000.0
Koto,5,0.0,4.0,1.0,1K,29.61,145000.0
Koto,5,0.0,4.0,2.0,1K,28.88,146000.0
Koto,7,13.0,12.0,9.0,1K,25.58,103000.0
Koto,7,13.0,12.0,4.0,1LDK,41.58,164000.0
Koto,5,5.0,12.0,6.0,1LDK,38.82,192000.0
Koto,5,5.0,12.0,9.0,1LDK,46.52,200000.0
Koto,8,2.0,8.0,2.0,1DK,25.45,145000.0
Koto,8,2.0,8.0,6.0,1LDK,30.03,166000.0
Koto,6,0.0,8.0,1.0,1LDK,35.23,156000.0
Koto,6,0.0,8.0,1.0,1LDK,35.23,158000.0
Koto,6,4.0,19.0,18.0,1K,25.99,136000.0
Koto,6,4.0,19.0,13.0,1K,25.99,139000.0
Koto,5,4.0,13.0,5.0,2LDK,65.79,250000.0
Koto,8,5.0,10.0,3.0,1LDK,25.89,133000.0
Koto,8,5.0,10.0,2.0,2K,25.74,135000.0
Koto,5,14.0,8.0,8.0,1LDK,41.24,175000.0
Koto,2,4.0,7.0,3.0,1LDK,30.4,157000.0
Koto,6,0.0,5.0,1.0,1LDK,38.68,180000.0
Koto,6,0.0,5.0,2.0,2LDK,57.93,278000.0
Koto,6,7.0,7.0,6.0,1DK,30.66,129000.0
Koto,6,24.0,12.0,10.0,2LDK,70.72,249000.0
Koto,5,5.0,13.0,9.0,1DK,25.46,130000.0
Koto,5,5.0,13.0,10.0,1DK,25.44,130000.0
Koto,5,5.0,12.0,6.0,1LDK,38.82,192000.0
Koto,5,5.0,12.0,9.0,1LDK,46.52,200000.0
Koto,7,8.0,7.0,2.0,1K,32.08,155000.0
Koto,7,8.0,7.0,3.0,1DK,37.03,173000.0
Koto,5,11.0,4.0,1.0,1DK,31.62,120000.0
Koto,8,0.0,7.0,1.0,1LDK,34.65,174000.0
Koto,8,0.0,7.0,1.0,1LDK,34.61,175000.0
Koto,5,8.0,14.0,6.0,1LDK,39.97,218000.0
Koto,5,8.0,14.0,13.0,1LDK,39.97,218000.0
Koto,7,11.0,10.0,5.0,1K,30.56,155000.0
Koto,7,11.0,10.0,3.0,1K,30.19,157000.0
Koto,4,18.0,10.0,3.0,1LDK,38.92,147800.0
Koto,4,18.0,10.0,5.0,1LDK,38.92,149800.0
Koto,6,16.0,1.0,28.0,1LDK,42.8,200000.0
Koto,6,10.0,7.0,1.0,1K,25.57,105000.0
Koto,1,10.0,9.0,8.0,1LDK,34.95,164000.0
Koto,4,17.0,10.0,9.0,1DK,32.26,130000.0
Koto,4,17.0,10.0,1.0,1LDK,40.38,155000.0
Koto,7,1.0,12.0,3.0,1LDK,33.44,158000.0
Koto,7,1.0,12.0,9.0,1LDK,36.61,165000.0
Koto,5,9.0,11.0,5.0,1DK,25.24,144000.0
Koto,5,9.0,11.0,7.0,1DK,25.24,146000.0
Koto,7,6.0,8.0,7.0,1LDK,40.22,160500.0
Koto,7,6.0,8.0,3.0,1LDK,41.45,163500.0
Koto,5,11.0,4.0,1.0,1DK,31.62,120000.0
Koto,10,6.0,6.0,5.0,1LDK,39.02,142500.0
Koto,8,12.0,4.0,4.0,1DK,30.01,134000.0
Koto,8,12.0,4.0,4.0,1DK,30.01,140000.0
Koto,4,5.0,7.0,2.0,2K,25.65,133000.0
Koto,2,3.0,3.0,1.0,1LDK,49.15,172500.0
Koto,5,5.0,13.0,10.0,1DK,25.44,130000.0
Koto,7,10.0,8.0,7.0,1LDK,42.25,179000.0
Koto,7,10.0,8.0,3.0,1LDK,42.25,180000.0
Koto,9,0.0,10.0,2.0,1LDK,34.93,174000.0
Koto,9,0.0,10.0,3.0,1LDK,34.93,174000.0
Koto,4,3.0,14.0,5.0,1R,25.67,108000.0
Koto,4,3.0,14.0,12.0,1R,25.67,115000.0
Koto,6,5.0,6.0,2.0,1K,25.87,114000.0
Koto,9,0.0,10.0,3.0,1LDK,34.93,174000.0
Koto,9,0.0,10.0,2.0,1LDK,34.93,174000.0
Koto,7,4.0,7.0,2.0,1DK,25.3,129000.0
Koto,7,4.0,7.0,6.0,1DK,25.35,135000.0
Koto,6,7.0,5.0,2.0,1DK,30.56,148500.0
Koto,6,7.0,5.0,2.0,1DK,30.56,156000.0
Koto,6,19.0,14.0,2.0,1K,26.07,125000.0
Koto,6,19.0,14.0,11.0,1K,25.94,130000.0
Koto,6,3.0,12.0,4.0,1DK,25.77,147000.0
Koto,6,3.0,12.0,10.0,1DK,25.77,147000.0
Koto,6,3.0,12.0,4.0,1DK,25.77,147000.0
Koto,6,3.0,12.0,7.0,1DK,25.97,149000.0
Koto,9,3.0,1.0,4.0,1LDK,31.9,170000.0
Koto,9,3.0,1.0,1.0,2LDK,64.93,235000.0
Koto,5,4.0,9.0,4.0,1DK,25.11,149000.0
Koto,5,4.0,9.0,9.0,1LDK,42.5,229000.0
Koto,3,8.0,4.0,2.0,1LDK,43.64,192000.0
Koto,5,19.0,8.0,2.0,1LDK,38.42,178000.0
Koto,5,19.0,8.0,3.0,1LDK,38.42,178000.0
Koto,5,4.0,4.0,2.0,1DK,25.55,135000.0
Koto,13,0.0,10.0,2.0,1DK,25.54,141000.0
Koto,5,10.0,7.0,1.0,1K,26.55,105000.0
Koto,8,0.0,12.0,5.0,1DK,27.35,163000.0
Koto,8,0.0,12.0,6.0,1DK,27.35,164000.0
Koto,5,12.0,7.0,4.0,1K,25.09,100000.0
Koto,5,12.0,7.0,4.0,1K,25.09,100500.0
Koto,7,0.0,9.0,2.0,1LDK,48.0,217000.0
Koto,7,0.0,9.0,3.0,1LDK,48.0,218000.0
Koto,7,8.0,7.0,1.0,1LDK,49.58,227000.0
Koto,7,8.0,7.0,1.0,1LDK,49.58,227000.0
Koto,5,9.0,11.0,5.0,1DK,25.24,144000.0
Koto,5,9.0,11.0,7.0,1DK,25.24,146000.0
Koto,1,0.0,15.0,2.0,1K,39.84,185000.0
Koto,1,0.0,15.0,2.0,1LDK,39.84,185000.0
Koto,7,19.0,11.0,10.0,1K,30.52,127000.0
Koto,7,19.0,11.0,7.0,1K,30.52,128000.0
Koto,8,13.0,5.0,2.0,2LDK,58.62,240000.0
Koto,8,13.0,5.0,3.0,2LDK,59.7,242000.0
Koto,6,0.0,3.0,3.0,1K,25.54,109000.0
Koto,6,0.0,3.0,3.0,1K,33.29,123000.0
Koto,6,5.0,8.0,5.0,1DK,25.46,143000.0
Koto,6,5.0,8.0,6.0,1DK,26.84,150000.0
Koto,3,5.0,14.0,2.0,1DK,25.25,140000.0
Koto,3,5.0,14.0,7.0,1DK,25.25,147000.0
Koto,12,3.0,9.0,4.0,1LDK,42.77,203000.0
Koto,12,3.0,9.0,4.0,1LDK,42.77,213000.0
Koto,7,2.0,14.0,5.0,1R,25.14,124000.0
Koto,7,2.0,14.0,3.0,1DK,25.93,134000.0
Koto,9,0.0,10.0,2.0,1K,26.62,163000.0
Koto,9,0.0,10.0,3.0,1K,26.62,165000.0
Koto,3,5.0,12.0,8.0,1DK,25.15,144000.0
Koto,3,5.0,12.0,7.0,1DK,25.15,147000.0
Koto,8,20.0,1.0,5.0,2LDK,55.65,260000.0
Koto,4,8.0,5.0,2.0,1K,25.81,102500.0
Koto,4,8.0,5.0,2.0,1K,25.81,103000.0
Koto,6,11.0,18.0,9.0,1K,26.55,102000.0
Koto,6,11.0,18.0,4.0,1K,25.87,102000.0
Koto,5,10.0,9.0,3.0,1DK,25.77,137000.0
Koto,5,10.0,9.0,3.0,1DK,25.77,147000.0
Koto,5,2.0,15.0,5.0,1DK,25.19,130000.0
Koto,5,2.0,15.0,13.0,1K,26.74,132000.0
Koto,5,3.0,6.0,3.0,1DK,30.48,144000.0
Koto,5,3.0,6.0,5.0,2DK,47.93,208000.0
Koto,5,5.0,6.0,1.0,1K,23.88,112000.0
Koto,5,5.0,6.0,1.0,1K,23.88,117000.0
Koto,2,4.0,10.0,10.0,1LDK,41.05,183000.0
Koto,11,0.0,4.0,1.0,1R,26.22,130000.0
Koto,11,0.0,4.0,2.0,1R,26.68,133000.0
Koto,5,19.0,8.0,2.0,1LDK,38.42,178000.0
Koto,5,19.0,8.0,3.0,1LDK,38.42,178000.0
Koto,6,10.0,8.0,4.0,1K,25.19,124000.0
Koto,6,10.0,8.0,3.0,1K,25.19,126000.0
Koto,5,19.0,14.0,4.0,1LDK,38.62,180000.0
Koto,5,19.0,14.0,13.0,1LDK,37.4,186000.0
Koto,4,0.0,5.0,2.0,1LDK,42.98,221000.0
Koto,4,0.0,5.0,3.0,1LDK,42.98,223000.0
Koto,7,5.0,7.0,2.0,1DK,25.56,145000.0
Koto,7,5.0,7.0,3.0,1DK,25.56,148000.0
Koto,7,4.0,5.0,4.0,1DK,12.9,137000.0
Koto,7,4.0,5.0,5.0,1DK,25.28,139000.0
Koto,7,2.0,5.0,5.0,1DK,27.3,139000.0
Koto,7,2.0,4.0,4.0,1DK,29.1,149000.0
Koto,7,2.0,4.0,3.0,1DK,31.15,157000.0
Koto,4,6.0,4.0,1.0,1K,25.71,101000.0
Koto,4,5.0,10.0,8.0,1DK,25.7,133000.0
Koto,4,5.0,10.0,4.0,1DK,25.08,145000.0
Koto,6,5.0,10.0,3.0,2K,25.89,133000.0
Koto,6,5.0,10.0,2.0,2K,25.74,135000.0
Koto,7,3.0,9.0,8.0,2K,25.3,145000.0
Koto,7,3.0,9.0,9.0,2K,25.3,150000.0
Koto,6,12.0,2.0,12.0,2LDK,62.84,310000.0
Koto,6,12.0,2.0,19.0,2LDK,62.81,315000.0
Koto,6,7.0,11.0,7.0,1K,25.75,130000.0
Koto,6,7.0,11.0,7.0,1K,25.57,130000.0
Koto,5,7.0,4.0,2.0,1DK,29.24,150000.0
Koto,9,4.0,10.0,7.0,1DK,25.13,144000.0
Koto,9,4.0,10.0,4.0,1DK,25.13,144000.0
Koto,5,19.0,14.0,2.0,1LDK,38.42,178000.0
Koto,5,19.0,14.0,4.0,1LDK,38.42,179000.0
Koto,8,9.0,8.0,1.0,1K,25.45,123000.0
Shibuya,10,2.0,2.0,11.0,2LDK,70.39,800000.0
Shibuya,1,4.0,1.0,8.0,1LDK,40.66,377000.0
Shibuya,2,1.0,6.0,4.0,1K,25.2,164000.0
Shibuya,2,1.0,6.0,5.0,1K,25.2,173000.0
Shibuya,3,22.0,1.0,8.0,1R,30.42,165000.0
Shibuya,3,22.0,1.0,9.0,1K,35.35,177000.0
Shibuya,3,26.0,9.0,4.0,2LDK,61.89,240000.0
Shibuya,6,4.0,1.0,2.0,1LDK,47.25,323000.0
Shibuya,6,4.0,1.0,1.0,2LDK,53.58,355000.0
Shibuya,7,15.0,1.0,7.0,1K,25.02,127000.0
Shibuya,7,15.0,1.0,5.0,1LDK,44.9,219000.0
Shibuya,3,3.0,15.0,2.0,1LDK,33.75,209000.0
Shibuya,3,3.0,15.0,4.0,1LDK,33.79,210000.0
Shibuya,6,20.0,8.0,3.0,1LDK,45.13,280000.0
Shibuya,6,20.0,8.0,2.0,2LDK,57.36,348000.0
Shibuya,5,18.0,1.0,2.0,1K,20.01,128000.0
Shibuya,5,18.0,1.0,5.0,1K,26.38,132000.0
Shibuya,7,18.0,1.0,2.0,2LDK,90.73,680000.0
Shibuya,7,11.0,6.0,4.0,1LDK,37.12,160000.0
Shibuya,11,5.0,13.0,4.0,1LDK,33.39,178000.0
Shibuya,11,5.0,13.0,7.0,1LDK,33.39,188000.0
Shibuya,5,9.0,8.0,2.0,1K,33.84,180000.0
Shibuya,5,9.0,8.0,3.0,1LDK,35.69,220000.0
Shibuya,5,28.0,10.0,3.0,2LDK,60.52,292000.0
Shibuya,5,28.0,10.0,7.0,2LDK,66.85,325000.0
Shibuya,11,19.0,9.0,3.0,1LDK,41.63,250000.0
Shibuya,11,19.0,9.0,3.0,1LDK,41.63,260000.0
Shibuya,4,2.0,13.0,5.0,1LDK,31.47,245000.0
Shibuya,4,2.0,13.0,6.0,1LDK,35.61,250000.0
Shibuya,8,13.0,14.0,12.0,1K,23.77,132000.0
Shibuya,8,13.0,14.0,14.0,1LDK,48.48,275000.0
Shibuya,8,4.0,1.0,5.0,1K,25.5,169000.0
Shibuya,8,4.0,1.0,6.0,1K,25.5,171000.0
Shibuya,5,18.0,10.0,4.0,1LDK,34.28,201000.0
Shibuya,5,18.0,10.0,8.0,1LDK,49.29,312000.0
Shibuya,4,15.0,15.0,4.0,1R,30.8,160000.0
Shibuya,4,15.0,15.0,13.0,1LDK,39.61,220000.0
Shibuya,3,3.0,4.0,2.0,1K,20.09,116000.0
Shibuya,3,3.0,4.0,1.0,1LDK,33.16,184000.0
Shibuya,4,4.0,3.0,2.0,1LDK,40.1,258000.0
Shibuya,4,4.0,3.0,1.0,1LDK,42.9,268000.0
Shibuya,9,6.0,12.0,2.0,1K,24.95,135000.0
Shibuya,9,6.0,12.0,3.0,1LDK,33.38,184000.0
Shibuya,8,18.0,1.0,4.0,1LDK,38.37,182000.0
Shibuya,8,18.0,1.0,2.0,1LDK,46.23,186000.0
Shibuya,5,20.0,14.0,4.0,1K,25.5,198000.0
Shibuya,5,20.0,14.0,5.0,1R,29.45,224000.0
Shibuya,8,19.0,10.0,3.0,1LDK,39.03,239000.0
Shibuya,8,19.0,10.0,9.0,1LDK,39.03,244000.0
Shibuya,5,22.0,14.0,2.0,1LDK,42.41,190000.0
Shibuya,5,22.0,14.0,13.0,1LDK,42.41,210000.0
Shibuya,6,8.0,6.0,2.0,1DK,33.49,155000.0
Shibuya,5,18.0,1.0,4.0,1LDK,58.77,400000.0
Shibuya,5,18.0,1.0,4.0,1LDK,53.0,400000.0
Shibuya,5,25.0,8.0,2.0,1LDK,49.71,260000.0
Shibuya,3,20.0,30.0,13.0,1LDK,30.1,180000.0
Shibuya,3,20.0,30.0,13.0,1DK,30.1,190000.0
Shibuya,4,22.0,1.0,2.0,1R,31.74,182000.0
Shibuya,4,22.0,1.0,1.0,1LDK,41.3,247000.0
Shibuya,7,23.0,1.0,1.0,1LDK,48.51,240000.0
Shibuya,2,9.0,5.0,3.0,1LDK,45.22,296000.0
Shibuya,2,9.0,5.0,3.0,1LDK,52.87,297000.0
Shibuya,10,21.0,1.0,1.0,1DK,30.0,200000.0
Shibuya,10,21.0,1.0,6.0,2LDK,40.74,290000.0
Shibuya,11,5.0,13.0,4.0,1LDK,33.39,178000.0
Shibuya,11,5.0,13.0,7.0,1LDK,33.39,188000.0
Shibuya,8,28.0,5.0,4.0,1LDK,46.88,200000.0
Shibuya,6,13.0,3.0,3.0,1K,25.2,144000.0
Shibuya,5,33.0,2.0,2.0,1LDK,49.18,290000.0
Shibuya,5,33.0,2.0,1.0,2LDK,112.53,580000.0
Shibuya,6,14.0,14.0,5.0,1K,21.33,115000.0
Shibuya,6,14.0,14.0,5.0,1K,21.33,129000.0
Shibuya,8,35.0,1.0,4.0,2DK,38.15,130000.0
Shibuya,3,21.0,1.0,4.0,1R,27.57,169000.0
Shibuya,3,21.0,1.0,4.0,1K,25.49,172000.0
Shibuya,8,8.0,9.0,2.0,1K,33.75,183000.0
Shibuya,8,8.0,9.0,2.0,1K,33.75,184000.0
Shibuya,5,5.0,4.0,2.0,1K,22.94,132000.0
Shibuya,5,5.0,4.0,3.0,1K,22.94,135000.0
Shibuya,7,4.0,6.0,3.0,1K,25.29,150000.0
Shibuya,12,2.0,13.0,1.0,1R,33.33,207000.0
Shibuya,12,2.0,13.0,8.0,1LDK,40.54,291000.0
Shibuya,9,7.0,1.0,7.0,1DK,26.39,183000.0
Shibuya,9,7.0,1.0,8.0,1DK,26.39,187000.0
Shibuya,5,17.0,15.0,4.0,1K,20.4,115000.0
Shibuya,5,17.0,15.0,10.0,1K,20.4,118000.0
Shibuya,9,21.0,1.0,1.0,1K,30.28,158000.0
Shibuya,9,21.0,1.0,1.0,1K,30.28,166000.0
Shibuya,8,8.0,3.0,3.0,1K,20.73,110000.0
Shibuya,5,5.0,8.0,5.0,1R,24.73,120000.0
Shibuya,5,5.0,8.0,7.0,1R,24.73,122000.0
Shibuya,1,22.0,15.0,10.0,1R,26.52,176000.0
Shibuya,1,22.0,15.0,12.0,1LDK,36.64,310000.0
Shibuya,10,11.0,10.0,3.0,1DK,35.26,175000.0
Shibuya,10,11.0,10.0,3.0,1DK,34.36,175000.0
